type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,238042554,0,94,0,0,238.371,128,[94 -32 5 0 7 24 6 18 5 11 4 4 4 -2 4 -8 4 -13 4 -17 4 -20 4 -23 5 -24 6 -25 6 -25 7 -23 8 -22 8 -19 8 -15 7 -11 6 -8 4 -4 2 -1 0 3 -3 5 -5 7 -8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -4 -16 -3 -21 -4 -26 -5 -29 -7 -32 -8 -34 -10 -34 -11 -33 -12 -31 -13 -29 -13 -25 -12 -20 -8 -15 -4 -10 0 -6 5 -2 11 2 15 6 21 8 26 11 30 13 34 13 35 13 38 13 39 12 37 ]
CSI_DATA,PASSIVE,56:B9:D5:69:C4:AA,-85,26,0,0,0,0,0,0,0,0,0,-96,0,8,0,238257077,0,3863,65,0,238.558,128,[23 127 -15 65 -5 3 -3 5 2 2 -3 -2 2 0 -2 7 -3 -4 1 0 -3 -7 -3 -1 -2 3 1 5 -5 5 5 -5 0 -2 4 -7 4 -2 -4 -7 -1 -4 -2 -6 1 -1 1 -2 1 4 2 -1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -8 2 -12 -9 9 -10 14 21 -33 34 -96 38 -65 -12 8 6 1 -4 -10 7 -5 0 2 0 1 3 -5 -5 1 -1 -2 3 -5 -1 -1 -5 -1 0 -5 0 1 -2 -2 0 -3 2 -5 -2 -2 2 1 ]
CSI_DATA,PASSIVE,FB:B4:61:17:88:9B,-91,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,238260344,0,3693,65,0,238.586,128,[109 -34 -26 65 0 0 -2 -6 -5 0 -6 -1 -3 -1 -2 -2 -8 0 0 -9 0 4 9 -5 -2 -4 3 5 6 -3 4 0 2 -3 -6 -3 -4 3 -2 7 -4 1 -8 2 -2 -5 1 2 -1 -2 2 2 -1 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -3 0 3 -3 -1 5 -8 4 2 -30 -3 -1 -2 -9 2 4 -1 0 2 4 2 1 1 5 6 6 1 1 5 6 4 -3 5 1 4 -1 1 2 6 -2 -4 -1 3 -2 2 -1 4 5 0 3 -12 ]
CSI_DATA,PASSIVE,27:BF:21:66:E2:63,-88,25,0,0,0,0,0,0,0,0,0,-96,0,8,0,238438426,0,2430,65,0,238.737,128,[126 -23 -105 65 5 -3 4 -6 7 -7 -4 -4 -3 -7 -3 5 -2 2 -4 4 -1 -2 -2 -3 -8 2 -1 -2 0 -1 -1 -3 -4 -2 2 0 5 -2 5 -3 10 -1 -1 4 -1 7 -3 -3 4 -1 -1 -5 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -8 -4 -1 -3 -7 3 7 9 -3 4 4 5 1 -4 7 -3 8 -2 -3 -2 5 2 -2 -4 -3 -1 -3 6 0 2 7 -4 -5 -4 -7 6 0 2 -1 -2 2 -3 0 1 -10 0 0 -8 6 -2 1 ]
CSI_DATA,PASSIVE,71:C6:AE:BA:16:C4,-92,24,0,0,0,0,0,0,0,0,0,-96,0,8,0,238440022,0,3529,65,0,238.766,128,[-55 -99 -36 65 9 1 0 1 -1 -2 -2 0 2 4 1 8 -1 1 3 -3 4 -4 8 -9 4 4 0 -1 -2 -2 -9 -3 0 -10 1 5 -4 0 -7 -6 5 -4 -1 1 -8 -1 7 -3 2 5 -9 2 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -6 -8 2 -5 37 1 11 1 -4 2 0 1 -3 5 -1 -6 0 -1 -5 2 -1 2 1 6 -4 -2 -7 4 -9 -2 -3 2 1 -1 0 -7 -5 0 -4 3 0 -5 2 -11 7 -3 6 -2 6 3 -6 ]
CSI_DATA,PASSIVE,98:40:6F:66:2E:EB,-94,29,0,0,0,0,0,0,0,0,0,-96,0,8,0,238509385,0,3742,65,0,238.808,128,[-98 -18 -23 65 -5 -2 0 -5 14 7 5 0 1 2 0 0 -6 -1 -3 1 5 4 -1 1 3 4 -4 5 -4 -10 1 -8 -3 1 3 -1 3 -3 -2 -3 -3 0 -5 3 0 -9 -2 -3 0 -1 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 0 3 0 -1 -7 -5 1 -3 0 7 -3 -2 0 3 -5 1 -3 -4 4 3 -2 1 1 -5 -5 -6 0 3 0 4 -1 0 4 -3 -3 -3 -9 -2 -6 2 4 -7 2 -9 -2 3 6 -2 -6 1 -8 ]
CSI_DATA,PASSIVE,C5:8B:4D:92:50:74,-91,29,0,0,0,0,0,0,0,0,0,-96,0,8,0,238580968,0,1523,65,0,238.879,128,[-13 53 95 65 -2 -3 0 -3 -4 0 2 0 0 1 48 -8 2 -6 5 3 2 2 -2 3 0 0 -2 -2 3 -8 3 5 -4 -3 -4 3 3 6 -5 -1 -6 -3 1 -2 1 6 -2 -2 3 -2 -2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -3 0 0 -2 -3 3 0 3 -2 -1 -7 6 -1 9 1 4 0 0 0 0 -10 3 7 -3 1 0 -4 3 0 3 10 -7 1 2 -6 -3 -2 -6 1 -1 -1 0 9 -4 -6 0 3 4 5 1 -2 ]
CSI_DATA,PASSIVE,11:4F:A1:41:B9:87,-91,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,238581528,0,3222,65,0,238.906,128,[-106 108 -55 65 2 3 3 1 4 -3 1 1 4 3 -4 -5 5 -9 -1 1 2 0 4 5 5 0 -2 -7 0 3 -1 0 -4 -3 -5 1 1 -1 -3 -3 2 5 3 -3 2 1 -6 -1 -2 3 7 0 -3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -2 -2 -3 -56 3 0 -7 0 -2 -6 3 5 -1 -5 1 -2 -2 4 3 10 2 6 -2 3 -5 1 -2 -3 -3 2 2 -2 -6 1 -3 5 0 2 6 -5 0 1 2 1 1 -3 3 -6 1 -4 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-41,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,238652088,0,114,65,0,238.95,384,[114 32 7 65 4 -5 7 1 12 7 17 11 20 14 24 16 28 17 30 16 31 15 31 14 30 13 27 11 23 9 18 7 13 6 6 4 0 3 -6 3 -11 2 -15 2 -19 3 -21 3 -23 3 -23 4 -23 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 13 -11 15 -13 17 -15 19 -17 21 -17 22 -18 22 -17 21 -16 19 -13 14 -11 10 -8 5 -6 0 -4 -7 -2 -13 -1 -19 -1 -25 -1 -30 -2 -34 -3 -36 -5 -38 -6 -38 -8 -36 -8 -33 -7 -28 -6 -23 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-41,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,238652294,0,114,65,0,238.984,384,[114 32 7 65 -4 -5 4 -7 9 -10 15 -14 19 -17 22 -20 24 -24 24 -26 23 -27 22 -27 20 -27 18 -25 15 -21 12 -17 9 -12 6 -6 4 0 1 5 0 10 -2 15 -3 18 -2 20 -3 22 -3 23 -3 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 10 13 13 14 16 16 18 17 19 18 21 18 21 17 20 15 19 12 15 8 12 3 9 -2 5 -7 1 -14 -2 -19 -4 -24 -6 -29 -6 -34 -7 -36 -7 -38 -5 -38 -4 -36 -2 -34 -2 -31 -2 -26 -1 ]
CSI_DATA,PASSIVE,9F:20:12:58:D2:B1,-93,30,0,0,0,0,0,0,0,0,0,-96,0,8,0,238654688,0,612,65,0,239.025,128,[100 66 38 65 0 3 4 2 1 0 1 -2 -4 -2 -1 -9 0 2 4 4 -5 3 -1 -4 5 -4 1 -5 -4 -2 -3 -7 3 -5 1 5 -3 -4 -4 4 1 2 -4 1 -4 -1 -1 -6 -3 0 1 0 3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 -1 -7 0 -1 -3 -1 -5 0 0 -6 0 3 1 -6 2 -1 1 0 -4 -2 -1 0 -2 4 -2 -2 -4 3 4 0 2 -1 7 1 -2 -2 -1 1 -4 -8 -21 25 -15 15 -10 7 -5 4 -6 -6 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-44,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,238703728,0,28,0,0,239.062,128,[28 -64 1 0 -17 -21 -18 -21 -17 -19 -17 -19 -17 -18 -17 -17 -17 -16 -17 -15 -17 -15 -19 -14 -18 -13 -19 -13 -19 -13 -18 -13 -18 -14 -17 -14 -17 -14 -16 -15 -14 -14 -14 -14 -12 -14 -12 -13 -11 -14 -10 -14 -9 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -12 -14 -14 -14 -15 -13 -16 -13 -17 -12 -18 -12 -19 -11 -20 -11 -21 -11 -21 -11 -23 -11 -23 -11 -22 -10 -23 -10 -22 -10 -22 -11 -22 -12 -21 -13 -21 -13 -21 -14 -21 -16 -21 -15 -21 -17 -22 -18 -22 -19 -22 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-41,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,238704425,0,114,0,0,239.111,384,[114 32 7 0 -3 6 -8 1 -14 -3 -21 -5 -25 -7 -30 -8 -33 -8 -35 -6 -37 -5 -35 -3 -34 -2 -31 -1 -26 -1 -21 -1 -15 -2 -9 -3 -2 -4 3 -5 8 -7 12 -8 15 -10 18 -11 19 -12 19 -13 20 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -16 4 -19 5 -22 6 -24 7 -27 7 -27 8 -27 7 -26 7 -24 6 -20 6 -14 5 -9 5 -2 5 4 5 11 6 17 8 22 11 27 13 30 14 33 16 33 17 33 19 31 18 28 16 24 12 19 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-47,11,1,7,0,1,1,1,0,0,0,-96,1,8,0,238705956,0,94,0,0,239.153,256,[94 -32 5 0 -24 5 -24 6 -22 5 -22 6 -21 6 -20 7 -19 8 -19 7 -18 8 -17 9 -17 9 -17 10 -18 10 -17 10 -18 10 -17 9 -17 8 -17 7 -16 6 -16 6 -16 5 -15 4 -15 4 -15 3 -15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 6 -17 5 -18 3 -18 3 -18 3 -19 2 -20 1 -20 1 -21 0 -22 -1 -22 -1 -22 -1 -22 -1 -22 -2 -21 -2 -22 -1 -22 -1 -21 0 -22 1 -22 2 -22 2 -23 3 -23 4 -24 5 -24 6 -23 6 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-47,11,1,6,0,1,1,1,0,0,0,-96,1,8,0,238707340,0,94,0,0,239.194,256,[94 -32 5 0 2 -27 1 -27 1 -25 1 -25 0 -24 -1 -24 -2 -23 -2 -23 -3 -22 -4 -22 -5 -22 -5 -22 -5 -22 -5 -22 -5 -23 -4 -22 -3 -21 -2 -21 -1 -20 -1 -20 0 -19 0 -17 1 -17 2 -17 4 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -20 -1 -20 0 -20 1 -20 2 -20 3 -21 4 -21 5 -22 6 -23 6 -23 7 -23 8 -23 8 -23 8 -23 8 -23 8 -23 6 -23 6 -23 5 -24 5 -24 4 -24 3 -26 3 -26 2 -27 1 -27 1 -27 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-45,11,1,5,0,1,1,1,0,0,0,-96,1,8,0,238712976,0,94,0,0,239.236,256,[94 -32 5 0 27 1 28 0 26 0 26 -1 25 -2 24 -3 24 -4 23 -4 22 -5 22 -6 21 -7 21 -7 22 -7 22 -7 22 -7 21 -6 21 -5 21 -4 20 -3 19 -3 18 -2 17 -2 17 -1 17 0 17 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -3 20 -1 20 1 20 2 20 3 21 4 22 5 23 5 23 7 23 7 24 8 24 8 24 8 23 8 23 8 23 7 23 7 23 6 24 5 25 4 25 3 26 3 26 2 27 1 28 0 27 0 ]
CSI_DATA,PASSIVE,C6:99:2B:1A:73:ED,-91,13,0,0,0,0,0,0,0,0,0,-96,0,8,0,238753460,0,3945,65,0,239.274,128,[105 -97 -10 65 -7 1 -6 -6 7 -3 2 0 -4 2 2 -7 -22 -40 0 -5 2 0 3 -8 0 4 -1 0 -2 -5 -9 4 1 -2 -2 -2 -2 -6 0 -3 1 -2 1 5 2 -6 -3 -9 7 -2 -4 -3 1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -1 -4 2 7 -4 3 -3 3 0 1 1 -5 0 6 0 1 1 2 -9 -5 1 5 1 1 0 1 -7 -9 -4 4 -2 -3 -4 -1 -4 -2 2 2 5 0 0 1 -2 -1 -2 1 -1 -8 -1 -3 -5 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-44,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,238816584,0,28,0,0,239.311,128,[28 -64 1 0 -24 -12 -24 -12 -23 -11 -22 -11 -22 -10 -22 -9 -22 -8 -21 -7 -21 -7 -22 -5 -22 -4 -22 -4 -22 -5 -22 -5 -21 -5 -21 -6 -20 -6 -19 -7 -18 -7 -17 -8 -17 -8 -15 -7 -15 -8 -14 -8 -13 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -6 -18 -7 -18 -9 -18 -10 -18 -10 -18 -12 -18 -13 -17 -14 -18 -15 -18 -16 -19 -17 -19 -17 -18 -16 -18 -17 -17 -16 -19 -17 -18 -16 -19 -15 -20 -14 -20 -14 -20 -14 -22 -14 -22 -13 -24 -13 -25 -13 -25 -13 ]
CSI_DATA,PASSIVE,05:F3:C0:CB:A1:84,-94,31,0,0,0,0,0,0,0,0,0,-96,0,8,0,238978467,0,3645,65,0,239.358,128,[61 -34 -29 65 1 -10 4 -2 7 0 1 -4 1 -11 -1 6 -27 46 -4 12 -5 -1 8 2 2 -1 1 0 2 2 -2 0 -4 -7 -7 -3 4 3 -9 -2 -2 4 0 6 1 -3 -6 -9 -5 1 -4 -2 -5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 4 -2 -5 2 -6 -1 -1 4 -1 -6 -4 2 2 -1 0 6 -3 1 -4 4 0 1 2 -8 1 -5 5 7 -1 -1 4 4 -1 0 5 3 -7 -1 -4 -5 0 -3 0 -3 5 -11 5 -5 0 5 ]
CSI_DATA,PASSIVE,FC:58:AF:BF:D1:C6,-94,15,0,0,0,0,0,0,0,0,0,-96,0,8,0,239061109,0,3475,65,0,239.395,128,[-109 61 -39 65 2 3 -5 2 3 1 2 2 0 -3 2 1 -1 7 -1 0 4 1 7 -9 3 0 2 -1 0 5 -2 -5 0 0 -3 -5 -5 -3 -5 5 -2 -2 5 -4 2 -2 4 0 2 -3 4 -5 4 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 6 -3 15 46 -1 -1 -2 -7 -5 -5 1 -2 5 3 6 0 -1 -1 6 3 0 -1 -6 -1 5 -4 0 -4 2 -1 9 8 2 -5 -1 5 0 -1 4 1 0 -1 1 0 -1 8 1 -1 2 1 ]
CSI_DATA,PASSIVE,EE:6D:AC:FA:9B:42,-90,8,0,0,0,0,0,0,0,0,0,-96,0,8,0,239105976,0,3809,65,0,239.431,128,[-31 30 -18 65 -6 1 2 -2 1 -3 3 -4 6 4 0 4 -4 3 -4 -1 -3 -2 8 -1 0 -2 -6 -10 2 3 -2 -6 -1 -13 -2 -5 4 4 2 -6 1 -3 8 1 2 -4 -1 2 3 0 -1 -9 -5 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -3 -1 -1 1 4 -1 -4 0 -6 -3 1 4 -1 3 -1 2 2 0 -3 -1 -1 0 -5 0 -6 -5 2 5 -2 -2 0 -1 1 -4 -7 14 -13 7 -45 10 3 -5 -4 1 -3 -2 -4 4 -3 3 -6 ]
CSI_DATA,PASSIVE,0D:DB:56:18:93:44,-88,12,0,0,0,0,0,0,0,0,0,-96,0,8,0,239113423,0,1148,65,0,239.469,128,[124 -60 71 65 2 -8 2 -8 0 -6 -4 2 -6 6 -12 -3 -10 -3 4 -5 -5 8 -9 -7 -10 1 2 5 4 5 0 1 0 4 -5 5 -2 5 -1 8 -6 -4 2 1 8 -1 1 7 -1 -2 2 4 2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -4 0 -1 -2 5 -3 -1 -3 -1 4 1 7 -3 -6 -2 -1 6 0 -5 -2 -3 4 0 -4 4 -7 3 -3 6 -1 -1 -5 -2 -12 2 -50 -8 -20 7 10 -5 2 -3 -4 -9 9 -9 9 2 -9 -1 ]
CSI_DATA,PASSIVE,31:62:F3:DB:BE:57,-91,12,0,0,0,0,0,0,0,0,0,-96,0,8,0,239133317,0,2846,65,0,239.506,128,[30 -21 -79 65 -2 -4 -2 -1 2 -1 0 3 -3 -4 -4 -5 0 -1 -9 1 0 0 -11 7 -1 0 -3 -1 -7 0 3 -1 -7 -6 -5 4 0 2 -6 -1 1 1 -6 2 -3 7 0 0 -4 5 4 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 4 10 -1 16 7 -6 -2 3 -5 5 -4 -7 -4 1 -5 4 4 -1 0 2 -9 9 -4 -8 -3 -8 6 -6 0 0 -1 1 -7 -2 -10 3 -4 3 -10 -9 0 -3 0 -6 3 -6 -8 5 1 0 ]
CSI_DATA,PASSIVE,9C:D6:31:54:AA:73,-93,13,0,0,0,0,0,0,0,0,0,-96,0,8,0,239170909,0,564,65,0,239.544,128,[52 66 35 65 5 -4 2 3 2 -2 -2 -3 2 -4 -3 1 3 1 1 -2 -11 -4 1 2 0 3 7 0 0 -1 -1 0 -1 -1 -6 2 2 0 -3 -3 3 0 4 -7 5 2 -6 -1 0 1 -2 -2 -2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 3 1 -3 -7 6 0 0 1 -2 17 -28 14 -5 -8 1 -1 -2 -2 -2 -4 5 3 1 1 -1 0 6 -4 4 0 3 2 9 -4 6 0 -1 5 1 -1 0 0 -7 -1 -4 -3 1 -4 -6 0 1 ]
CSI_DATA,PASSIVE,A1:29:A5:75:C0:A5,-91,26,0,0,0,0,0,0,0,0,0,-96,0,8,0,239220881,0,364,65,0,239.58,128,[108 -63 22 65 -12 -12 0 6 -6 -5 -5 1 -5 -4 14 3 33 20 1 0 0 7 -4 3 2 2 5 -3 -2 -2 3 0 7 3 -2 -2 1 -1 -2 1 3 -2 -2 -3 5 7 3 -1 0 -3 5 -4 -6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -3 -1 -4 -6 6 0 -3 2 4 -2 -2 -1 -2 -4 0 -2 -4 1 8 -2 -3 3 -5 1 1 -2 -5 2 9 5 -2 4 1 4 -2 4 5 6 0 -4 2 -10 2 4 1 1 -3 -7 -8 -4 ]
CSI_DATA,PASSIVE,38:78:E9:A1:D0:71,-91,10,0,0,0,0,0,0,0,0,0,-96,0,8,0,239269634,0,1039,65,0,239.616,128,[15 -12 64 65 -3 15 8 2 0 -4 -3 -1 -6 -2 2 2 -5 0 -1 3 -3 -3 -2 -10 4 -1 -6 1 -3 1 0 2 0 -6 -4 3 6 2 -6 -1 -3 1 3 -2 10 3 1 -4 2 0 2 4 -6 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -3 -2 0 -3 2 0 -1 -1 1 1 1 -1 -1 4 -2 -2 4 -8 0 1 0 4 0 0 -1 0 2 -4 -2 -2 4 4 3 -2 -2 -2 -5 -1 -5 9 -1 34 -24 5 4 -3 5 2 0 0 3 ]
CSI_DATA,PASSIVE,F5:BE:D3:E6:14:38,-93,25,0,0,0,0,0,0,0,0,0,-96,0,8,0,239326797,0,185,65,0,239.653,128,[-71 -112 11 65 -4 -2 4 2 -3 1 -5 -3 5 -1 -4 3 0 -2 -1 -10 -13 -3 2 -2 2 -5 -1 -7 0 -1 1 1 2 -1 1 4 -2 6 2 -1 -2 0 0 3 1 -4 5 0 -3 2 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 0 -7 -8 0 -8 10 -2 2 3 3 -7 0 -2 -2 0 6 -1 -1 -4 5 -6 -3 -6 -7 -3 -15 -8 -8 -9 -6 3 8 -3 -3 1 -5 8 -1 1 -1 1 0 -1 -7 7 3 5 0 0 -1 -4 ]
CSI_DATA,PASSIVE,A0:0E:66:19:E6:3E,-91,29,0,0,0,0,0,0,0,0,0,-96,0,8,0,239328701,0,1045,65,0,239.69,128,[21 84 65 65 -2 -5 2 -5 -2 -1 -5 2 -6 -1 -7 3 -4 -5 -3 -5 0 -3 -1 1 7 -5 2 4 -1 -3 2 0 -1 -3 -4 1 2 1 1 0 2 -8 1 3 -6 0 0 -7 -1 -3 -2 2 -5 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 1 -7 13 -7 -5 -8 8 -11 -1 13 -3 5 -9 -10 -11 -6 -1 5 -8 -6 5 6 8 -11 8 5 8 21 -1 1 8 3 13 -9 11 -16 0 -5 4 8 6 -1 0 -1 -1 6 0 -4 3 -6 5 ]
CSI_DATA,PASSIVE,46:D1:47:DF:AF:8F,-93,10,0,0,0,0,0,0,0,0,0,-96,0,8,0,239330876,0,1889,65,0,239.728,128,[97 23 118 65 3 -1 0 1 3 -4 -1 3 5 -2 0 -1 2 3 1 3 0 -5 -7 -3 -10 2 -1 -6 -2 -2 5 -1 6 -2 9 3 -2 -6 -1 -3 4 -3 2 3 1 1 1 -2 -6 3 0 1 2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -1 -8 10 -10 -3 -8 -7 2 -1 0 6 -2 2 -4 0 0 -5 -5 4 -8 1 -10 -2 -6 -8 -6 -4 -14 10 -6 -12 -7 6 13 -3 -5 1 -2 -2 -7 -13 2 2 -12 -5 7 -7 -1 -1 -2 -7 ]
CSI_DATA,PASSIVE,D4:D6:70:28:F6:A9,-90,14,0,0,0,0,0,0,0,0,0,-96,0,8,0,239375984,0,3743,65,0,239.766,128,[-97 -2 -23 65 2 5 1 -1 -5 3 -1 9 4 4 -4 6 -5 3 -8 -4 -6 2 -1 0 -4 5 -7 2 2 -8 -2 1 -6 2 -5 4 -3 -2 2 1 -5 -2 -5 2 -1 -2 -2 -5 3 4 4 -1 -5 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -3 -1 0 5 -3 -2 -2 7 4 -1 -3 2 1 -2 -2 0 -1 -6 -7 -2 -1 -2 -3 -1 -3 -3 2 -38 46 -4 6 -4 0 -1 -3 -3 -4 5 -3 0 1 2 4 -5 -2 -1 -6 2 -2 -3 2 ]
CSI_DATA,PASSIVE,DC:1E:6B:D3:59:9E,-83,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,239599597,0,3299,65,0,239.898,128,[-29 60 -50 65 -5 0 0 -3 2 -3 3 -2 -5 3 3 1 -8 1 -5 2 -3 2 -2 1 -2 4 2 5 3 5 -7 -7 -13 -3 10 17 -6 -14 54 16 -4 72 61 70 -12 -8 22 -1 -5 -5 -7 -2 0 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 -10 -4 -6 3 -3 6 0 -6 3 0 0 -3 0 1 -2 1 3 1 -3 -5 3 3 1 0 -3 -2 -4 3 0 6 -6 0 4 -3 -4 1 2 -1 0 -4 3 -4 2 -3 0 0 -6 -12 -5 3 ]
CSI_DATA,PASSIVE,38:AF:EE:C4:ED:D6,-90,14,0,0,0,0,0,0,0,0,0,-96,0,8,0,239662259,0,2323,65,0,239.961,128,[19 57 -111 65 7 0 -4 0 3 -4 -2 -1 7 -1 4 6 -8 1 3 4 0 0 5 7 0 0 -1 -8 1 -8 7 2 4 1 -5 -6 2 2 -2 4 -1 -3 -2 0 0 1 14 16 23 -14 10 -2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 -7 2 1 5 -4 -6 -3 1 -3 4 -7 0 -4 4 -1 1 3 -5 -2 -5 0 1 3 -2 3 0 3 -4 3 -1 -1 2 -5 5 -1 -3 3 -3 -2 -9 -5 -3 -11 7 -1 0 2 7 0 ]
CSI_DATA,PASSIVE,21:31:FB:36:A4:4D,-90,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,239866223,0,2641,65,0,240.165,128,[81 26 -91 65 -8 -7 0 1 4 -4 3 -2 4 -1 -1 1 -1 -9 -17 2 -1 0 4 -5 0 3 -4 -1 1 0 -1 -7 -1 1 6 -3 1 6 -5 3 2 2 2 1 -2 1 3 2 0 7 0 4 -3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -11 -1 -3 -6 -1 3 -14 7 4 8 -4 2 -1 4 14 -6 9 -1 0 -3 -1 -10 -9 -15 -9 -2 -3 9 12 -6 -4 17 11 11 -7 2 18 17 -1 5 1 -1 5 -1 0 -5 2 -3 2 -6 10 ]
CSI_DATA,PASSIVE,76:18:D6:A9:6A:12,-92,13,0,0,0,0,0,0,0,0,0,-96,0,8,0,239982170,0,2193,65,0,240.281,128,[-111 24 -119 65 3 -1 2 2 1 -7 -2 -5 0 -3 2 0 2 3 1 1 -4 3 0 -2 1 0 -8 1 -3 -9 -5 4 -2 -6 -6 -4 2 2 -1 5 -2 7 -3 5 2 17 21 1 8 5 -22 7 -14 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 2 -3 2 0 -3 4 -9 -11 -1 -2 5 1 9 -5 -4 2 -2 -1 2 8 -7 -5 -7 1 4 -2 -3 -9 -3 1 0 -3 -6 1 2 0 3 -2 6 0 4 0 -3 1 3 10 3 2 3 -3 1 ]
CSI_DATA,PASSIVE,FE:A5:55:4C:EE:DC,-91,14,0,0,0,0,0,0,0,0,0,-96,0,8,0,240184862,0,1973,65,0,240.484,128,[-75 87 123 65 0 -4 -4 2 -2 0 -7 0 -1 -8 0 5 5 -3 -1 -1 2 3 -1 -1 -1 -3 10 -3 3 1 5 -7 4 0 3 1 -5 1 -2 -1 2 2 6 -4 -1 2 -1 -2 6 2 -6 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -5 -5 1 -4 2 -2 -3 3 0 4 3 1 -10 -1 -2 2 -5 -2 6 10 -2 -22 23 -16 10 3 -3 2 -2 -4 -2 -4 6 -6 3 -2 -4 0 -2 6 -5 -2 3 3 4 -5 -5 -1 5 -1 7 ]
